month,atoll_code,atoll_label,establishment_type,amount_mvr
2022-01-01,HDh,"HDh. (Haa Dhaalu)",Hotels,230345.44
2022-01-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,10809.30
2022-01-01,K,"K. (Kaafu)",Resorts,29069667.06
2022-01-01,K,"K. (Kaafu)",Guesthouse,1018867.18
2022-01-01,L,"L. (Laamu)",Resorts,635786.52
2022-01-01,L,"L. (Laamu)",Guesthouse,23239.44
2022-01-01,Lh,"Lh. (Lhaviyani)",Resorts,5995920.72
2022-01-01,M,"M. (Meemu)",Resorts,807349.86
2022-01-01,Male,"Malé City",Hotels,391194.00
2022-01-01,Male,"Malé City",Guesthouse,545690.84
2022-01-01,N,"N. (Noonu)",Resorts,5930578.08
2022-01-01,N,"N. (Noonu)",Guesthouse,18150.72
2022-01-01,R,"R. (Raa)",Resorts,7727071.74
2022-01-01,S,"S. (Addu)",Resorts,547786.80
2022-01-01,S,"S. (Addu)",Hotels,197682.72
2022-01-01,S,"S. (Addu)",Guesthouse,9838.92
2022-01-01,Sh,"Sh. (Shaviyani)",Resorts,832619.04
2022-01-01,Th,"Th. (Thaa)",Resorts,341582.88
2022-01-01,Th,"Th. (Thaa)",Guesthouse,2718.87
2022-01-01,V,"V. (Vaavu)",Resorts,1765732.92
2022-01-01,V,"V. (Vaavu)",Guesthouse,149910.63
2022-02-01,AA,"AA. (Alif Alif)",Resorts,5656045.56
2022-02-01,AA,"AA. (Alif Alif)",Guesthouse,511548.07
2022-02-01,ADh,"ADh. (Alif Dhaal)",Resorts,7220015.34
2022-02-01,ADh,"ADh. (Alif Dhaal)",Hotels,155741.10
2022-02-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,198898.71
2022-02-01,B,"B. (Baa)",Resorts,7716935.65
2022-02-01,B,"B. (Baa)",Hotels,317675.52
2022-02-01,B,"B. (Baa)",Guesthouse,142542.60
2022-02-01,Dh,"Dh. (Dhaalu)",Resorts,7421533.75
2022-02-01,Dh,"Dh. (Dhaalu)",Guesthouse,2878.47
2022-02-01,F,"F. (Faafu)",Resorts,295096.32
2022-02-01,GA,"GA. (Gaafu Alif)",Resorts,1346310.06
2022-02-01,GA,"GA. (Gaafu Alif)",Hotels,246817.38
2022-02-01,GA,"GA. (Gaafu Alif)",Guesthouse,7925.76
2022-02-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1318256.76
2022-02-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,32435.46
2022-02-01,HA,"HA. (Haa Alif)",Resorts,617553.72
2022-02-01,HA,"HA. (Haa Alif)",Guesthouse,34430.82
2022-02-01,HDh,"HDh. (Haa Dhaalu)",Resorts,120729.60
2022-02-01,HDh,"HDh. (Haa Dhaalu)",Hotels,253762.26
2022-02-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,22230.36
2022-02-01,K,"K. (Kaafu)",Resorts,29679023.96
2022-02-01,K,"K. (Kaafu)",Guesthouse,1432000.18
2022-02-01,L,"L. (Laamu)",Resorts,506642.10
2022-02-01,Lh,"Lh. (Lhaviyani)",Resorts,6190968.66
2022-02-01,M,"M. (Meemu)",Resorts,700144.20
2022-02-01,Male,"Malé City",Hotels,378411.66
2022-02-01,Male,"Malé City",Guesthouse,353040.61
2022-02-01,N,"N. (Noonu)",Resorts,5871930.99
2022-02-01,N,"N. (Noonu)",Guesthouse,22669.92
2022-02-01,R,"R. (Raa)",Resorts,7459865.76
2022-02-01,R,"R. (Raa)",Guesthouse,5433.90
2022-02-01,S,"S. (Addu)",Hotels,255315.72
2022-02-01,S,"S. (Addu)",Guesthouse,3842.13
2022-02-01,Sh,"Sh. (Shaviyani)",Resorts,767837.70
2022-02-01,Th,"Th. (Thaa)",Resorts,283944.96
2022-02-01,Th,"Th. (Thaa)",Guesthouse,1700.52
2022-02-01,V,"V. (Vaavu)",Resorts,1738760.94
2022-02-01,V,"V. (Vaavu)",Guesthouse,152034.81
2022-03-01,AA,"AA. (Alif Alif)",Resorts,4830515.16
2022-03-01,AA,"AA. (Alif Alif)",Hotels,46051.92
2022-03-01,AA,"AA. (Alif Alif)",Guesthouse,372880.64
2022-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,6121716.52
2022-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,150782.76
2022-03-01,B,"B. (Baa)",Resorts,1390304.04
2022-03-01,B,"B. (Baa)",Hotels,145147.08
2022-03-01,B,"B. (Baa)",Guesthouse,115755.70
2022-03-01,Dh,"Dh. (Dhaalu)",Resorts,2374278.60
2022-03-01,Dh,"Dh. (Dhaalu)",Guesthouse,69346.53
2022-03-01,F,"F. (Faafu)",Resorts,462408.96
2022-03-01,F,"F. (Faafu)",Guesthouse,14428.20
2022-03-01,GA,"GA. (Gaafu Alif)",Resorts,2910020.88
2022-03-01,GA,"GA. (Gaafu Alif)",Guesthouse,29192.28
2022-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,937204.80
2022-03-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,68533.20
2022-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,42024.87
2022-03-01,HA,"HA. (Haa Alif)",Resorts,193443.84
2022-03-01,HA,"HA. (Haa Alif)",Hotels,52992.00
2022-03-01,HA,"HA. (Haa Alif)",Guesthouse,55284.44
2022-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,225866.16
2022-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,11880.27
2022-03-01,K,"K. (Kaafu)",Resorts,21501481.71
2022-03-01,K,"K. (Kaafu)",Hotels,54508.56
2022-03-01,K,"K. (Kaafu)",Guesthouse,662240.23
2022-03-01,L,"L. (Laamu)",Resorts,417401.40
2022-03-01,L,"L. (Laamu)",Guesthouse,15350.00
2022-03-01,Lh,"Lh. (Lhaviyani)",Resorts,2244956.64
2022-03-01,Lh,"Lh. (Lhaviyani)",Guesthouse,89961.75
2022-03-01,M,"M. (Meemu)",Resorts,2483699.40
2022-03-01,Male,"Malé City",Resorts,45981601.52
2022-03-01,Male,"Malé City",Hotels,676632.48
2022-03-01,Male,"Malé City",Guesthouse,1601671.74
2022-03-01,N,"N. (Noonu)",Resorts,1893843.24
2022-03-01,N,"N. (Noonu)",Guesthouse,131395.70
2022-03-01,R,"R. (Raa)",Resorts,740136.96
2022-03-01,R,"R. (Raa)",Guesthouse,74354.82
2022-03-01,S,"S. (Addu)",Guesthouse,41040.96
2022-03-01,Sh,"Sh. (Shaviyani)",Resorts,234086.40
2022-03-01,Sh,"Sh. (Shaviyani)",Guesthouse,8570.88
2022-03-01,Th,"Th. (Thaa)",Guesthouse,10327.50
2022-03-01,V,"V. (Vaavu)",Resorts,2959004.43
2022-03-01,V,"V. (Vaavu)",Guesthouse,130095.24
2022-04-01,AA,"AA. (Alif Alif)",Resorts,5707331.76
2022-04-01,AA,"AA. (Alif Alif)",Guesthouse,351088.77
2022-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,6030103.44
2022-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,187453.53
2022-04-01,B,"B. (Baa)",Resorts,6556336.56
2022-04-01,B,"B. (Baa)",Guesthouse,50460.46
2022-04-01,Dh,"Dh. (Dhaalu)",Resorts,8229940.08
2022-04-01,Dh,"Dh. (Dhaalu)",Guesthouse,4782.72
2022-04-01,F,"F. (Faafu)",Guesthouse,7823.40
2022-04-01,GA,"GA. (Gaafu Alif)",Resorts,1330213.74
2022-04-01,GA,"GA. (Gaafu Alif)",Hotels,213393.60
2022-04-01,GA,"GA. (Gaafu Alif)",Guesthouse,1244.16
2022-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1074731.88
2022-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,18784.83
2022-04-01,HA,"HA. (Haa Alif)",Resorts,531346.92
2022-04-01,HA,"HA. (Haa Alif)",Guesthouse,34982.52
2022-04-01,HDh,"HDh. (Haa Dhaalu)",Hotels,223051.50
2022-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,15278.04
2022-04-01,K,"K. (Kaafu)",Resorts,28324541.59
2022-04-01,K,"K. (Kaafu)",Guesthouse,1278948.22
2022-04-01,L,"L. (Laamu)",Resorts,472074.18
2022-04-01,L,"L. (Laamu)",Guesthouse,27860.25
2022-04-01,Lh,"Lh. (Lhaviyani)",Resorts,5569218.00
2022-04-01,M,"M. (Meemu)",Resorts,511098.12
2022-04-01,Male,"Malé City",Hotels,432747.90
2022-04-01,Male,"Malé City",Guesthouse,499564.04
2022-04-01,N,"N. (Noonu)",Resorts,5728647.30
2022-04-01,N,"N. (Noonu)",Guesthouse,11059.20
2022-04-01,R,"R. (Raa)",Resorts,8104555.17
2022-04-01,R,"R. (Raa)",Guesthouse,2858.82
2022-04-01,S,"S. (Addu)",Resorts,2394.60
2022-04-01,S,"S. (Addu)",Hotels,215610.36
2022-04-01,S,"S. (Addu)",Guesthouse,3732.30
2022-04-01,Sh,"Sh. (Shaviyani)",Resorts,917380.68
2022-04-01,Th,"Th. (Thaa)",Resorts,322493.34
2022-04-01,Th,"Th. (Thaa)",Guesthouse,3269.43
2022-04-01,V,"V. (Vaavu)",Resorts,1882497.24
2022-04-01,V,"V. (Vaavu)",Guesthouse,250508.82
2022-05-01,AA,"AA. (Alif Alif)",Resorts,6594778.02
2022-05-01,AA,"AA. (Alif Alif)",Guesthouse,183583.89
2022-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,9970566.24
2022-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,211870.23
2022-05-01,B,"B. (Baa)",Resorts,6730204.20
2022-05-01,B,"B. (Baa)",Hotels,259426.80
2022-05-01,B,"B. (Baa)",Guesthouse,111378.33
2022-05-01,Dh,"Dh. (Dhaalu)",Resorts,6870018.54
2022-05-01,Dh,"Dh. (Dhaalu)",Guesthouse,412.83
2022-05-01,F,"F. (Faafu)",Resorts,4613529.60
2022-05-01,F,"F. (Faafu)",Guesthouse,3360.45
2022-05-01,GA,"GA. (Gaafu Alif)",Resorts,1302955.14
2022-05-01,GA,"GA. (Gaafu Alif)",Hotels,212653.32
2022-05-01,GA,"GA. (Gaafu Alif)",Guesthouse,7096.32
2022-05-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1238398.26
2022-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,69684.96
2022-05-01,HA,"HA. (Haa Alif)",Resorts,1018992.48
2022-05-01,HA,"HA. (Haa Alif)",Guesthouse,25589.40
2022-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,210909.00
2022-05-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,7365.84
2022-05-01,K,"K. (Kaafu)",Resorts,29745204.55
2022-05-01,K,"K. (Kaafu)",Guesthouse,1135324.49
2022-05-01,L,"L. (Laamu)",Resorts,492318.72
2022-05-01,L,"L. (Laamu)",Guesthouse,4881.30
2022-05-01,Lh,"Lh. (Lhaviyani)",Resorts,5640557.06
2022-05-01,M,"M. (Meemu)",Resorts,466773.12
2022-05-01,M,"M. (Meemu)",Guesthouse,967.68
2022-05-01,Male,"Malé City",Hotels,251293.14
2022-05-01,Male,"Malé City",Guesthouse,545278.36
2022-05-01,N,"N. (Noonu)",Resorts,5513708.28
2022-05-01,N,"N. (Noonu)",Guesthouse,7769.88
2022-05-01,R,"R. (Raa)",Resorts,7256010.87
2022-05-01,S,"S. (Addu)",Resorts,536081.76
2022-05-01,S,"S. (Addu)",Hotels,106877.10
2022-05-01,S,"S. (Addu)",Guesthouse,8789.82
2022-05-01,Sh,"Sh. (Shaviyani)",Resorts,762680.10
2022-05-01,Sh,"Sh. (Shaviyani)",Guesthouse,6811.02
2022-05-01,Th,"Th. (Thaa)",Resorts,361359.36
2022-05-01,Th,"Th. (Thaa)",Guesthouse,3947.94
2022-05-01,V,"V. (Vaavu)",Resorts,1797073.02
2022-05-01,V,"V. (Vaavu)",Guesthouse,136476.09
2022-06-01,AA,"AA. (Alif Alif)",Resorts,5816275.86
2022-06-01,AA,"AA. (Alif Alif)",Guesthouse,201406.50
2022-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,7389727.15
2022-06-01,ADh,"ADh. (Alif Dhaal)",Hotels,161986.80
2022-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,107116.59
2022-06-01,B,"B. (Baa)",Resorts,4255168.44
2022-06-01,B,"B. (Baa)",Guesthouse,58281.03
2022-06-01,Dh,"Dh. (Dhaalu)",Resorts,3773289.90
2022-06-01,Dh,"Dh. (Dhaalu)",Guesthouse,3089.37
2022-06-01,F,"F. (Faafu)",Guesthouse,1567.74
2022-06-01,GA,"GA. (Gaafu Alif)",Resorts,954108.12
2022-06-01,GA,"GA. (Gaafu Alif)",Hotels,206480.58
2022-06-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,908111.94
2022-06-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,15677.40
2022-06-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,6261.12
2022-06-01,HA,"HA. (Haa Alif)",Resorts,565782.90
2022-06-01,HA,"HA. (Haa Alif)",Guesthouse,9075.24
2022-06-01,HDh,"HDh. (Haa Dhaalu)",Resorts,963450.24
2022-06-01,HDh,"HDh. (Haa Dhaalu)",Hotels,158573.52
2022-06-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,7559.46
2022-06-01,K,"K. (Kaafu)",Resorts,24331146.71
2022-06-01,K,"K. (Kaafu)",Guesthouse,743369.08
2022-06-01,L,"L. (Laamu)",Resorts,314506.80
2022-06-01,L,"L. (Laamu)",Guesthouse,26867.67
2022-06-01,Lh,"Lh. (Lhaviyani)",Resorts,3866937.60
2022-06-01,Lh,"Lh. (Lhaviyani)",Guesthouse,46.08
2022-06-01,M,"M. (Meemu)",Resorts,481849.50
2022-06-01,M,"M. (Meemu)",Guesthouse,782.85
2022-06-01,Male,"Malé City",Hotels,364393.74
2022-06-01,Male,"Malé City",Guesthouse,476388.62
2022-06-01,N,"N. (Noonu)",Resorts,4183166.94
2022-06-01,N,"N. (Noonu)",Guesthouse,12722.61
2022-06-01,R,"R. (Raa)",Resorts,6654374.82
2022-06-01,S,"S. (Addu)",Resorts,8927.88
2022-06-01,S,"S. (Addu)",Hotels,146810.88
2022-06-01,S,"S. (Addu)",Guesthouse,31510.16
2022-06-01,Sh,"Sh. (Shaviyani)",Resorts,534211.74
2022-06-01,Th,"Th. (Thaa)",Resorts,179402.58
2022-06-01,Th,"Th. (Thaa)",Guesthouse,2626.68
2022-06-01,V,"V. (Vaavu)",Resorts,1472167.50
2022-06-01,V,"V. (Vaavu)",Guesthouse,32207.64
2022-07-01,AA,"AA. (Alif Alif)",Resorts,4849513.26
2022-07-01,AA,"AA. (Alif Alif)",Guesthouse,75075.24
2022-07-01,ADh,"ADh. (Alif Dhaal)",Resorts,6459166.08
2022-07-01,ADh,"ADh. (Alif Dhaal)",Hotels,161707.92
2022-07-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,159436.59
2022-07-01,B,"B. (Baa)",Resorts,3592253.16
2022-07-01,B,"B. (Baa)",Hotels,484169.70
2022-07-01,B,"B. (Baa)",Guesthouse,129289.68
2022-07-01,Dh,"Dh. (Dhaalu)",Resorts,4074413.78
2022-07-01,Dh,"Dh. (Dhaalu)",Guesthouse,184.20
2022-07-01,F,"F. (Faafu)",Guesthouse,4929.51
2022-07-01,GA,"GA. (Gaafu Alif)",Resorts,1831949.70
2022-07-01,GA,"GA. (Gaafu Alif)",Hotels,168635.10
2022-07-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,754098.24
2022-07-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,6262.86
2022-07-01,HA,"HA. (Haa Alif)",Resorts,386607.18
2022-07-01,HA,"HA. (Haa Alif)",Guesthouse,276.48
2022-07-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1290.03
2022-07-01,K,"K. (Kaafu)",Resorts,22094859.48
2022-07-01,K,"K. (Kaafu)",Guesthouse,730528.92
2022-07-01,L,"L. (Laamu)",Resorts,212152.32
2022-07-01,L,"L. (Laamu)",Guesthouse,8156.16
2022-07-01,Lh,"Lh. (Lhaviyani)",Resorts,3637225.50
2022-07-01,Lh,"Lh. (Lhaviyani)",Guesthouse,1014.00
2022-07-01,M,"M. (Meemu)",Resorts,358621.44
2022-07-01,M,"M. (Meemu)",Guesthouse,690.75
2022-07-01,Male,"Malé City",Hotels,305845.80
2022-07-01,Male,"Malé City",Guesthouse,357417.66
2022-07-01,N,"N. (Noonu)",Resorts,3851989.59
2022-07-01,N,"N. (Noonu)",Guesthouse,920.40
2022-07-01,R,"R. (Raa)",Resorts,4641417.78
2022-07-01,S,"S. (Addu)",Resorts,11059.20
2022-07-01,S,"S. (Addu)",Hotels,104601.60
2022-07-01,S,"S. (Addu)",Guesthouse,12325.18
2022-07-01,Sh,"Sh. (Shaviyani)",Resorts,400952.04
2022-07-01,Th,"Th. (Thaa)",Guesthouse,2626.56
2022-07-01,V,"V. (Vaavu)",Resorts,1211244.42
2022-07-01,V,"V. (Vaavu)",Guesthouse,36997.20
2022-08-01,AA,"AA. (Alif Alif)",Resorts,5904083.94
2022-08-01,AA,"AA. (Alif Alif)",Guesthouse,115267.83
2022-08-01,ADh,"ADh. (Alif Dhaal)",Resorts,5191524.48
2022-08-01,ADh,"ADh. (Alif Dhaal)",Hotels,72637.13
2022-08-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,170700.40
2022-08-01,B,"B. (Baa)",Resorts,4270606.02
2022-08-01,B,"B. (Baa)",Hotels,175104.00
2022-08-01,B,"B. (Baa)",Guesthouse,37544.49
2022-08-01,Dh,"Dh. (Dhaalu)",Resorts,4056670.14
2022-08-01,F,"F. (Faafu)",Guesthouse,8147.76
2022-08-01,GA,"GA. (Gaafu Alif)",Resorts,900008.64
2022-08-01,GA,"GA. (Gaafu Alif)",Hotels,204312.60
2022-08-01,GA,"GA. (Gaafu Alif)",Guesthouse,368.40
2022-08-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1102548.54
2022-08-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,92.04
2022-08-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,2563.49
2022-08-01,HA,"HA. (Haa Alif)",Resorts,596371.68
2022-08-01,HDh,"HDh. (Haa Dhaalu)",Hotels,194891.45
2022-08-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,598.77
2022-08-01,K,"K. (Kaafu)",Resorts,26342545.71
2022-08-01,K,"K. (Kaafu)",Guesthouse,1340204.46
2022-08-01,L,"L. (Laamu)",Resorts,318962.40
2022-08-01,Lh,"Lh. (Lhaviyani)",Resorts,4996154.64
2022-08-01,M,"M. (Meemu)",Resorts,468633.60
2022-08-01,Male,"Malé City",Hotels,310826.40
2022-08-01,Male,"Malé City",Guesthouse,557828.88
2022-08-01,N,"N. (Noonu)",Resorts,5154574.71
2022-08-01,N,"N. (Noonu)",Guesthouse,2332.53
2022-08-01,R,"R. (Raa)",Resorts,7180054.35
2022-08-01,R,"R. (Raa)",Guesthouse,183.60
2022-08-01,S,"S. (Addu)",Resorts,587131.56
2022-08-01,S,"S. (Addu)",Hotels,125532.30
2022-08-01,S,"S. (Addu)",Guesthouse,16397.10
2022-08-01,Sh,"Sh. (Shaviyani)",Resorts,600362.34
2022-08-01,Th,"Th. (Thaa)",Resorts,272679.12
2022-08-01,Th,"Th. (Thaa)",Guesthouse,5196.66
2022-08-01,V,"V. (Vaavu)",Resorts,1342278.54
2022-08-01,V,"V. (Vaavu)",Hotels,2115.54
2022-08-01,V,"V. (Vaavu)",Guesthouse,42540.33
2022-09-01,AA,"AA. (Alif Alif)",Resorts,5873294.88
2022-09-01,AA,"AA. (Alif Alif)",Guesthouse,86836.11
2022-09-01,ADh,"ADh. (Alif Dhaal)",Resorts,5516787.42
2022-09-01,ADh,"ADh. (Alif Dhaal)",Hotels,63691.17
2022-09-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,87240.57
2022-09-01,B,"B. (Baa)",Resorts,4178727.53
2022-09-01,B,"B. (Baa)",Hotels,198549.66
2022-09-01,B,"B. (Baa)",Guesthouse,162876.18
2022-09-01,Dh,"Dh. (Dhaalu)",Resorts,4099654.68
2022-09-01,GA,"GA. (Gaafu Alif)",Resorts,1637392.80
2022-09-01,GA,"GA. (Gaafu Alif)",Hotels,200974.20
2022-09-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,1215509.04
2022-09-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,782.85
2022-09-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,26516.82
2022-09-01,HA,"HA. (Haa Alif)",Resorts,487641.36
2022-09-01,HA,"HA. (Haa Alif)",Guesthouse,8286.12
2022-09-01,HDh,"HDh. (Haa Dhaalu)",Resorts,411675.96
2022-09-01,HDh,"HDh. (Haa Dhaalu)",Hotels,228888.00
2022-09-01,K,"K. (Kaafu)",Resorts,26542934.57
2022-09-01,K,"K. (Kaafu)",Guesthouse,3847132.15
2022-09-01,L,"L. (Laamu)",Guesthouse,5176.53
2022-09-01,Lh,"Lh. (Lhaviyani)",Resorts,5162059.68
2022-09-01,M,"M. (Meemu)",Resorts,498769.92
2022-09-01,M,"M. (Meemu)",Guesthouse,4693.14
2022-09-01,Male,"Malé City",Hotels,477938.46
2022-09-01,Male,"Malé City",Guesthouse,368104.07
2022-09-01,N,"N. (Noonu)",Resorts,5281393.41
2022-09-01,R,"R. (Raa)",Resorts,7322825.00
2022-09-01,S,"S. (Addu)",Resorts,56770.56
2022-09-01,S,"S. (Addu)",Hotels,205918.44
2022-09-01,S,"S. (Addu)",Guesthouse,41347.44
2022-09-01,Sh,"Sh. (Shaviyani)",Resorts,259059.60
2022-09-01,Th,"Th. (Thaa)",Resorts,257774.40
2022-09-01,Th,"Th. (Thaa)",Guesthouse,10727.64
2022-09-01,V,"V. (Vaavu)",Resorts,1632603.12
2022-09-01,V,"V. (Vaavu)",Hotels,8629.20
2022-09-01,V,"V. (Vaavu)",Guesthouse,132357.81
2022-10-01,AA,"AA. (Alif Alif)",Resorts,4489502.40
2022-10-01,AA,"AA. (Alif Alif)",Guesthouse,107655.51
2022-10-01,ADh,"ADh. (Alif Dhaal)",Resorts,4248001.68
2022-10-01,ADh,"ADh. (Alif Dhaal)",Hotels,55188.48
2022-10-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,49421.65
2022-10-01,B,"B. (Baa)",Resorts,2985012.12
2022-10-01,B,"B. (Baa)",Guesthouse,145931.79
2022-10-01,Dh,"Dh. (Dhaalu)",Resorts,2939448.18
2022-10-01,Dh,"Dh. (Dhaalu)",Guesthouse,1104.48
2022-10-01,F,"F. (Faafu)",Resorts,1752219.00
2022-10-01,F,"F. (Faafu)",Guesthouse,8366.04
2022-10-01,GA,"GA. (Gaafu Alif)",Resorts,3972494.82
2022-10-01,GA,"GA. (Gaafu Alif)",Hotels,221947.74
2022-10-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,842895.36
2022-10-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,9209.76
2022-10-01,HA,"HA. (Haa Alif)",Resorts,288147.36
2022-10-01,HA,"HA. (Haa Alif)",Guesthouse,6905.58
2022-10-01,HDh,"HDh. (Haa Dhaalu)",Resorts,430541.64
2022-10-01,HDh,"HDh. (Haa Dhaalu)",Hotels,190647.00
2022-10-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,3313.14
2022-10-01,K,"K. (Kaafu)",Resorts,21057730.28
2022-10-01,K,"K. (Kaafu)",Guesthouse,853835.79
2022-10-01,L,"L. (Laamu)",Resorts,70732.80
2022-10-01,L,"L. (Laamu)",Guesthouse,15488.52
2022-10-01,Lh,"Lh. (Lhaviyani)",Resorts,3358431.30
2022-10-01,M,"M. (Meemu)",Resorts,1533722.61
2022-10-01,M,"M. (Meemu)",Guesthouse,322.14
2022-10-01,Male,"Malé City",Hotels,181576.86
2022-10-01,Male,"Malé City",Guesthouse,491656.14
2022-10-01,Male,"Malé City",Vessels,1196.52
2022-10-01,N,"N. (Noonu)",Resorts,2711933.94
2022-10-01,N,"N. (Noonu)",Guesthouse,8561.52
2022-10-01,R,"R. (Raa)",Resorts,4741250.36
2022-10-01,S,"S. (Addu)",Resorts,60483.36
2022-10-01,S,"S. (Addu)",Hotels,150583.50
2022-10-01,S,"S. (Addu)",Guesthouse,6000.46
2022-10-01,Sh,"Sh. (Shaviyani)",Resorts,560845.38
2022-10-01,Sh,"Sh. (Shaviyani)",Guesthouse,688.50
2022-10-01,Th,"Th. (Thaa)",Resorts,99587.28
2022-10-01,V,"V. (Vaavu)",Resorts,1363912.74
2022-10-01,V,"V. (Vaavu)",Hotels,921.00
2022-10-01,V,"V. (Vaavu)",Guesthouse,13672.11
2022-11-01,AA,"AA. (Alif Alif)",Resorts,7782069.00
2022-11-01,AA,"AA. (Alif Alif)",Guesthouse,122118.30
2022-11-01,ADh,"ADh. (Alif Dhaal)",Resorts,4782558.58
2022-11-01,ADh,"ADh. (Alif Dhaal)",Hotels,41195.52
2022-11-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,111514.63
2022-11-01,B,"B. (Baa)",Resorts,4573765.22
2022-11-01,B,"B. (Baa)",Hotels,708050.16
2022-11-01,B,"B. (Baa)",Guesthouse,145540.41
2022-11-01,Dh,"Dh. (Dhaalu)",Resorts,4830464.40
2022-11-01,Dh,"Dh. (Dhaalu)",Guesthouse,230.40
2022-11-01,F,"F. (Faafu)",Resorts,913724.72
2022-11-01,F,"F. (Faafu)",Guesthouse,4193.28
2022-11-01,GA,"GA. (Gaafu Alif)",Resorts,1178163.06
2022-11-01,GA,"GA. (Gaafu Alif)",Hotels,298690.56
2022-11-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,863314.50
2022-11-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,368.64
2022-11-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,6706.33
2022-11-01,HA,"HA. (Haa Alif)",Resorts,546255.48
2022-11-01,HA,"HA. (Haa Alif)",Guesthouse,1932.84
2022-11-01,HDh,"HDh. (Haa Dhaalu)",Hotels,224671.26
2022-11-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,276.48
2022-11-01,K,"K. (Kaafu)",Resorts,25190640.84
2022-11-01,K,"K. (Kaafu)",Guesthouse,1185584.26
2022-11-01,L,"L. (Laamu)",Resorts,418633.10
2022-11-01,Lh,"Lh. (Lhaviyani)",Resorts,5365338.54
2022-11-01,M,"M. (Meemu)",Resorts,452303.10
2022-11-01,Male,"Malé City",Hotels,380660.16
2022-11-01,Male,"Malé City",Guesthouse,478861.23
2022-11-01,Male,"Malé City",Vessels,2350.08
2022-11-01,N,"N. (Noonu)",Resorts,3057056.52
2022-11-01,N,"N. (Noonu)",Guesthouse,6632.64
2022-11-01,R,"R. (Raa)",Resorts,7762457.28
2022-11-01,S,"S. (Addu)",Resorts,51115.50
2022-11-01,S,"S. (Addu)",Hotels,175497.84
2022-11-01,S,"S. (Addu)",Guesthouse,4370.79
2022-11-01,Sh,"Sh. (Shaviyani)",Resorts,599540.88
2022-11-01,Th,"Th. (Thaa)",Resorts,201383.52
2022-11-01,Th,"Th. (Thaa)",Guesthouse,1474.08
2022-11-01,V,"V. (Vaavu)",Resorts,1655773.80
2022-11-01,V,"V. (Vaavu)",Hotels,12885.60
2022-11-01,V,"V. (Vaavu)",Guesthouse,67589.85
2022-12-01,AA,"AA. (Alif Alif)",Resorts,4367771.46
2022-12-01,AA,"AA. (Alif Alif)",Guesthouse,250573.36
2022-12-01,ADh,"ADh. (Alif Dhaal)",Resorts,6260235.28
