month,atoll_code,atoll_label,establishment_type,usd_amount,mvr_amount
2024-10-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,1150.00,17640.35
2024-10-01,HA,"HA. (Haa Alif)",Resorts,33132.00,507987.24
2024-10-01,HA,"HA. (Haa Alif)",Guesthouse,1413.00,21697.08
2024-10-01,HDh,"HDh. (Haa Dhaalu)",Resorts,8792.00,134979.44
2024-10-01,HDh,"HDh. (Haa Dhaalu)",Hotels,7236.00,111000.24
2024-10-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,240.00,3672.00
2024-10-01,K,"K. (Kaafu)",Resorts,1706124.00,26182143.96
2024-10-01,K,"K. (Kaafu)",Guesthouse,206640.10,3171303.32
2024-10-01,L,"L. (Laamu)",Resorts,8592.00,131973.12
2024-10-01,Lh,"Lh. (Lhaviyani)",Resorts,326844.00,5016664.32
2024-10-01,M,"M. (Meemu)",Resorts,38448.00,589792.32
2024-10-01,M,"M. (Meemu)",Guesthouse,555.00,8530.35
2024-10-01,Male,"Malé City",Hotels,19518.00,299759.82
2024-10-01,Male,"Malé City",Guesthouse,48364.00,741925.24
2024-10-01,Male,"Malé City",Vessels,378.00,5790.30
2024-10-01,N,"N. (Noonu)",Resorts,277910.00,4264370.44
2024-10-01,N,"N. (Noonu)",Guesthouse,177.00,2718.60
2024-10-01,R,"R. (Raa)",Resorts,624184.00,9575865.41
2024-10-01,R,"R. (Raa)",Hotels,15654.00,240132.36
2024-10-01,R,"R. (Raa)",Vessels,12.00,184.08
2024-10-01,S,"S. (Addu)",Resorts,35250.00,541087.50
2024-10-01,S,"S. (Addu)",Hotels,8208.00,126074.88
2024-10-01,S,"S. (Addu)",Guesthouse,18.00,276.12
2024-10-01,Sh,"Sh. (Shaviyani)",Resorts,17826.00,273450.84
2024-10-01,Th,"Th. (Thaa)",Resorts,12924.00,198512.64
2024-10-01,Th,"Th. (Thaa)",Guesthouse,1545.00,23726.46
2024-10-01,Th,"Th. (Thaa)",Vessels,27.00,414.72
2024-10-01,V,"V. (Vaavu)",Resorts,104484.00,1602676.74
2024-10-01,V,"V. (Vaavu)",Hotels,9678.00,148654.08
2024-10-01,V,"V. (Vaavu)",Guesthouse,11892.00,182466.87
2024-11-01,AA,"AA. (Alif Alif)",Resorts,309504.00,4745196.48
2024-11-01,AA,"AA. (Alif Alif)",Guesthouse,20699.00,317636.30
2024-11-01,ADh,"ADh. (Alif Dhaal)",Resorts,514670.00,7881504.96
2024-11-01,ADh,"ADh. (Alif Dhaal)",Hotels,4770.00,72599.40
2024-11-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,13697.00,210271.37
2024-11-01,B,"B. (Baa)",Resorts,281345.00,4317600.24
2024-11-01,B,"B. (Baa)",Guesthouse,11255.00,172617.68
2024-11-01,B,"B. (Baa)",Vessels,144.00,2211.18
2024-11-01,Dh,"Dh. (Dhaalu)",Resorts,278169.00,4263292.23
2024-11-01,Dh,"Dh. (Dhaalu)",Guesthouse,24.00,368.64
2024-11-01,F,"F. (Faafu)",Guesthouse,402.00,6174.72
2024-11-01,GA,"GA. (Gaafu Alif)",Resorts,58488.00,898006.56
2024-11-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,39738.00,609580.92
2024-11-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,6252.00,96000.72
2024-11-01,Gn,"Gn. (Fuvahmulah)",Vessels,108.00,1658.88
2024-11-01,HA,"HA. (Haa Alif)",Resorts,43146.00,660342.84
2024-11-01,HA,"HA. (Haa Alif)",Guesthouse,519.00,7970.64
2024-11-01,HDh,"HDh. (Haa Dhaalu)",Resorts,17372.00,266546.82
2024-11-01,HDh,"HDh. (Haa Dhaalu)",Hotels,12348.00,189418.32
2024-11-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,462.00,7098.87
2024-11-01,K,"K. (Kaafu)",Resorts,1970454.00,30219678.84
2024-11-01,K,"K. (Kaafu)",Guesthouse,162648.90,2491691.48
2024-11-01,L,"L. (Laamu)",Resorts,21360.00,327448.80
2024-11-01,L,"L. (Laamu)",Guesthouse,703.00,10794.22
2024-11-01,Lh,"Lh. (Lhaviyani)",Resorts,392046.00,6010927.14
2024-11-01,Lh,"Lh. (Lhaviyani)",Guesthouse,15.00,230.55
2024-11-01,M,"M. (Meemu)",Resorts,38124.00,584440.92
2024-11-01,M,"M. (Meemu)",Guesthouse,285.00,4369.05
2024-11-01,Male,"Malé City",Hotels,19500.00,298806.90
2024-11-01,Male,"Malé City",Guesthouse,56567.00,867626.00
2024-11-01,Male,"Malé City",Vessels,321.00,4924.44
2024-11-01,N,"N. (Noonu)",Resorts,293160.00,4495036.08
2024-11-01,N,"N. (Noonu)",Guesthouse,126.00,1932.84
2024-11-01,R,"R. (Raa)",Resorts,660790.00,10130985.26
2024-11-01,R,"R. (Raa)",Hotels,30210.00,464327.70
2024-11-01,R,"R. (Raa)",Guesthouse,276.00,4236.60
2024-11-01,R,"R. (Raa)",Vessels,18.00,275.94
2024-11-01,S,"S. (Addu)",Resorts,51797.00,794048.01
2024-11-01,S,"S. (Addu)",Hotels,16368.00,251248.80
2024-11-01,S,"S. (Addu)",Guesthouse,27.00,414.18
2024-11-01,Sh,"Sh. (Shaviyani)",Resorts,31062.00,476531.34
2024-11-01,Th,"Th. (Thaa)",Resorts,4650.00,71424.00
2024-11-01,Th,"Th. (Thaa)",Guesthouse,666.00,10206.12
2024-11-01,V,"V. (Vaavu)",Resorts,79908.00,1223043.66
2024-11-01,V,"V. (Vaavu)",Hotels,10260.00,157593.60
2024-11-01,V,"V. (Vaavu)",Guesthouse,14382.00,220691.10
2024-12-01,AA,"AA. (Alif Alif)",Resorts,348798.00,5356257.06
2024-12-01,AA,"AA. (Alif Alif)",Guesthouse,42111.00,646516.23
2024-12-01,AA,"AA. (Alif Alif)",Vessels,18.00,276.48
2024-12-01,ADh,"ADh. (Alif Dhaal)",Resorts,743655.00,11419576.21
2024-12-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,41976.61,644125.09
2024-12-01,B,"B. (Baa)",Resorts,531125.00,8153833.64
2024-12-01,B,"B. (Baa)",Hotels,16817.00,256627.42
2024-12-01,B,"B. (Baa)",Guesthouse,13395.00,205327.28
2024-12-01,B,"B. (Baa)",Vessels,1725.00,26465.73
2024-12-01,Dh,"Dh. (Dhaalu)",Resorts,313026.00,4804718.58
2024-12-01,Dh,"Dh. (Dhaalu)",Guesthouse,72.00,1106.22
2024-12-01,F,"F. (Faafu)",Resorts,60000.00,921600.00
2024-12-01,F,"F. (Faafu)",Guesthouse,1899.00,29119.95
2024-12-01,GA,"GA. (Gaafu Alif)",Resorts,103380.00,1588048.14
2024-12-01,GA,"GA. (Gaafu Alif)",Hotels,28890.00,443917.14
2024-12-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,56838.00,873031.68
2024-12-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,6.00,92.10
2024-12-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,3268.00,50146.17
2024-12-01,Gn,"Gn. (Fuvahmulah)",Vessels,102.00,1566.72
2024-12-01,HA,"HA. (Haa Alif)",Resorts,58992.00,905395.56
2024-12-01,HA,"HA. (Haa Alif)",Guesthouse,351.00,5383.86
2024-12-01,HDh,"HDh. (Haa Dhaalu)",Resorts,46658.00,716677.88
2024-12-01,HDh,"HDh. (Haa Dhaalu)",Hotels,10752.00,164828.16
2024-12-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,261.00,4003.38
2024-12-01,K,"K. (Kaafu)",Resorts,2084138.87,31998401.17
2024-12-01,K,"K. (Kaafu)",Guesthouse,326529.10,5012724.65
2024-12-01,L,"L. (Laamu)",Resorts,24408.00,374906.88
2024-12-01,L,"L. (Laamu)",Guesthouse,1373.00,21089.71
2024-12-01,Lh,"Lh. (Lhaviyani)",Resorts,479520.00,7364085.24
2024-12-01,Lh,"Lh. (Lhaviyani)",Guesthouse,195.00,2997.15
2024-12-01,M,"M. (Meemu)",Resorts,41922.00,643617.66
2024-12-01,M,"M. (Meemu)",Guesthouse,48.00,736.32
2024-12-01,Male,"Malé City",Hotels,35808.00,549288.36
2024-12-01,Male,"Malé City",Guesthouse,71436.00,1096197.84
2024-12-01,Male,"Malé City",Vessels,624.00,9578.13
2024-12-01,N,"N. (Noonu)",Resorts,328008.00,5032336.04
2024-12-01,N,"N. (Noonu)",Guesthouse,744.00,11405.52
2024-12-01,R,"R. (Raa)",Resorts,781004.00,11978382.39
2024-12-01,R,"R. (Raa)",Hotels,50862.00,780731.70
2024-12-01,R,"R. (Raa)",Vessels,9.00,138.06
2024-12-01,S,"S. (Addu)",Resorts,57804.00,887869.44
2024-12-01,S,"S. (Addu)",Guesthouse,330.00,5066.70
2024-12-01,Sh,"Sh. (Shaviyani)",Resorts,34572.00,530146.26
2024-12-01,Th,"Th. (Thaa)",Resorts,7962.00,122216.70
2024-12-01,Th,"Th. (Thaa)",Guesthouse,2943.00,45186.15
2024-12-01,V,"V. (Vaavu)",Resorts,114040.00,1751536.14
2024-12-01,V,"V. (Vaavu)",Hotels,11052.00,169427.16
2024-12-01,V,"V. (Vaavu)",Guesthouse,11751.00,180418.02
2025-01-01,AA,"AA. (Alif Alif)",Resorts,346422.00,5321590.92
2025-01-01,AA,"AA. (Alif Alif)",Guesthouse,62775.00,964162.40
2025-01-01,AA,"AA. (Alif Alif)",Vessels,228.00,3502.08
2025-01-01,ADh,"ADh. (Alif Dhaal)",Resorts,617812.00,9490914.85
2025-01-01,ADh,"ADh. (Alif Dhaal)",Hotels,16866.00,258893.10
2025-01-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,47014.00,722202.84
2025-01-01,B,"B. (Baa)",Resorts,433795.00,6663456.11
2025-01-01,B,"B. (Baa)",Guesthouse,28354.00,435494.76
2025-01-01,B,"B. (Baa)",Vessels,1347.00,20695.14
2025-01-01,Dh,"Dh. (Dhaalu)",Resorts,353652.00,5431351.05
2025-01-01,Dh,"Dh. (Dhaalu)",Guesthouse,114.00,1749.90
2025-01-01,F,"F. (Faafu)",Resorts,25200.00,386922.00
2025-01-01,F,"F. (Faafu)",Guesthouse,1767.00,27146.04
2025-01-01,GA,"GA. (Gaafu Alif)",Resorts,63966.00,982920.78
2025-01-01,GA,"GA. (Gaafu Alif)",Guesthouse,18.00,276.48
2025-01-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,64632.00,992747.52
2025-01-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,216.00,3317.76
2025-01-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,11251.00,172842.97
2025-01-01,Gn,"Gn. (Fuvahmulah)",Vessels,111.00,1704.75
2025-01-01,HA,"HA. (Haa Alif)",Resorts,65532.00,1006965.84
2025-01-01,HA,"HA. (Haa Alif)",Guesthouse,1164.00,17881.05
2025-01-01,HDh,"HDh. (Haa Dhaalu)",Resorts,21699.00,333289.17
2025-01-01,HDh,"HDh. (Haa Dhaalu)",Hotels,12540.00,192739.80
2025-01-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1071.00,16457.01
2025-01-01,K,"K. (Kaafu)",Resorts,2279775.13,35023800.16
2025-01-01,K,"K. (Kaafu)",Guesthouse,328422.59,5045144.74
2025-01-01,L,"L. (Laamu)",Resorts,27978.00,429742.08
2025-01-01,L,"L. (Laamu)",Guesthouse,499.00,7664.64
2025-01-01,Lh,"Lh. (Lhaviyani)",Resorts,445440.00,6842657.10
2025-01-01,Lh,"Lh. (Lhaviyani)",Guesthouse,201.00,3089.37
2025-01-01,M,"M. (Meemu)",Resorts,44226.00,679311.36
2025-01-01,M,"M. (Meemu)",Guesthouse,15.00,230.40
2025-01-01,Male,"Malé City",Resorts,28494.00,437667.84
2025-01-01,Male,"Malé City",Hotels,22440.00,344785.08
2025-01-01,Male,"Malé City",Guesthouse,58457.00,897987.40
2025-01-01,Male,"Malé City",Vessels,819.00,12578.04
2025-01-01,N,"N. (Noonu)",Resorts,407214.00,6255599.28
2025-01-01,N,"N. (Noonu)",Guesthouse,843.00,12941.01
2025-01-01,R,"R. (Raa)",Resorts,688998.00,10584722.64
2025-01-01,R,"R. (Raa)",Hotels,55836.00,858199.32
2025-01-01,S,"S. (Addu)",Resorts,91978.00,1411974.98
2025-01-01,S,"S. (Addu)",Guesthouse,162.00,2488.14
2025-01-01,Sh,"Sh. (Shaviyani)",Resorts,38010.00,584006.16
2025-01-01,Th,"Th. (Thaa)",Resorts,18486.00,283996.98
2025-01-01,Th,"Th. (Thaa)",Guesthouse,1176.00,18073.65
2025-01-01,V,"V. (Vaavu)",Resorts,139284.00,2139663.18
2025-01-01,V,"V. (Vaavu)",Hotels,10470.00,160819.20
2025-01-01,V,"V. (Vaavu)",Guesthouse,32258.00,495510.92
2025-02-01,AA,"AA. (Alif Alif)",Resorts,637716.00,9795122.28
2025-02-01,AA,"AA. (Alif Alif)",Guesthouse,30297.00,465314.90
2025-02-01,AA,"AA. (Alif Alif)",Vessels,312.00,4792.32
2025-02-01,ADh,"ADh. (Alif Dhaal)",Resorts,543897.00,8353047.90
2025-02-01,ADh,"ADh. (Alif Dhaal)",Hotels,13452.00,206488.20
2025-02-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,37103.00,569945.53
2025-02-01,B,"B. (Baa)",Resorts,610092.00,9372278.52
2025-02-01,B,"B. (Baa)",Hotels,11770.00,180787.20
2025-02-01,B,"B. (Baa)",Guesthouse,19815.00,304427.64
2025-02-01,B,"B. (Baa)",Vessels,798.00,12257.28
2025-02-01,Dh,"Dh. (Dhaalu)",Resorts,857489.00,13172016.11
2025-02-01,Dh,"Dh. (Dhaalu)",Guesthouse,678.00,10413.24
2025-02-01,GA,"GA. (Gaafu Alif)",Resorts,69426.00,1066053.66
2025-02-01,GA,"GA. (Gaafu Alif)",Hotels,17742.00,272517.12
2025-02-01,GA,"GA. (Gaafu Alif)",Guesthouse,504.00,7741.44
2025-02-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,1506.00,23132.16
2025-02-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,7747.00,118966.18
2025-02-01,HA,"HA. (Haa Alif)",Resorts,82356.00,1264988.16
2025-02-01,HA,"HA. (Haa Alif)",Guesthouse,2688.00,41291.40
2025-02-01,HDh,"HDh. (Haa Dhaalu)",Resorts,54053.00,830309.28
2025-02-01,HDh,"HDh. (Haa Dhaalu)",Hotels,27732.00,425963.52
2025-02-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,684.00,10506.24
2025-02-01,HDh,"HDh. (Haa Dhaalu)",Vessels,18.00,276.48
2025-02-01,K,"K. (Kaafu)",Resorts,2924002.18,44918931.42
2025-02-01,K,"K. (Kaafu)",Guesthouse,333268.00,5119815.40
2025-02-01,L,"L. (Laamu)",Resorts,48756.00,748892.16
2025-02-01,L,"L. (Laamu)",Guesthouse,372.00,5710.20
2025-02-01,Lh,"Lh. (Lhaviyani)",Resorts,707292.00,10866006.00
2025-02-01,M,"M. (Meemu)",Resorts,111372.00,1711172.28
2025-02-01,Male,"Malé City",Hotels,24180.00,371451.12
2025-02-01,Male,"Malé City",Guesthouse,93131.00,1430980.50
2025-02-01,Male,"Malé City",Vessels,1188.00,18251.76
2025-02-01,N,"N. (Noonu)",Resorts,871278.00,13384168.20
2025-02-01,N,"N. (Noonu)",Guesthouse,2586.00,39722.64
2025-02-01,R,"R. (Raa)",Resorts,957265.00,14704655.58
2025-02-01,R,"R. (Raa)",Hotels,109104.00,1676928.48
2025-02-01,S,"S. (Addu)",Resorts,127433.00,1957775.40
2025-02-01,S,"S. (Addu)",Guesthouse,2235.00,34289.46
2025-02-01,Sh,"Sh. (Shaviyani)",Resorts,88008.00,1351802.88
2025-02-01,Th,"Th. (Thaa)",Guesthouse,1719.00,26421.03
2025-02-01,V,"V. (Vaavu)",Resorts,136158.00,2091885.48
2025-02-01,V,"V. (Vaavu)",Guesthouse,26272.00,403586.37
2025-03-01,AA,"AA. (Alif Alif)",Resorts,891348.00,13693340.04
2025-03-01,AA,"AA. (Alif Alif)",Guesthouse,96639.00,1484790.69
2025-03-01,AA,"AA. (Alif Alif)",Vessels,228.00,3504.36
2025-03-01,ADh,"ADh. (Alif Dhaal)",Resorts,1744567.00,26808781.89
2025-03-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,98856.00,1519013.03
2025-03-01,B,"B. (Baa)",Resorts,890374.00,13680292.90
2025-03-01,B,"B. (Baa)",Guesthouse,51731.00,794763.31
2025-03-01,B,"B. (Baa)",Vessels,4674.00,71817.36
2025-03-01,Dh,"Dh. (Dhaalu)",Resorts,833783.00,12808509.80
2025-03-01,Dh,"Dh. (Dhaalu)",Guesthouse,672.00,10328.64
2025-03-01,F,"F. (Faafu)",Guesthouse,6407.00,98441.93
2025-03-01,GA,"GA. (Gaafu Alif)",Resorts,432336.00,6642439.44
2025-03-01,GA,"GA. (Gaafu Alif)",Hotels,15132.00,232578.84
2025-03-01,GA,"GA. (Gaafu Alif)",Guesthouse,156.00,2396.16
2025-03-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,326964.00,5024541.36
2025-03-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,558.00,8573.76
2025-03-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,5530.00,84959.76
2025-03-01,Gn,"Gn. (Fuvahmulah)",Vessels,108.00,1659.96
2025-03-01,HA,"HA. (Haa Alif)",Resorts,198696.00,3053957.52
2025-03-01,HA,"HA. (Haa Alif)",Guesthouse,2316.00,35575.56
2025-03-01,HDh,"HDh. (Haa Dhaalu)",Resorts,15113.00,232225.73
2025-03-01,HDh,"HDh. (Haa Dhaalu)",Hotels,30996.00,476098.56
2025-03-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,4947.00,76017.12
2025-03-01,K,"K. (Kaafu)",Resorts,6035554.82,92725970.63
2025-03-01,K,"K. (Kaafu)",Guesthouse,410406.00,6304449.04
2025-03-01,L,"L. (Laamu)",Resorts,48084.00,739051.08
2025-03-01,L,"L. (Laamu)",Guesthouse,1077.00,16553.49
2025-03-01,Lh,"Lh. (Lhaviyani)",Resorts,1049814.00,16130246.46
2025-03-01,Lh,"Lh. (Lhaviyani)",Guesthouse,972.00,14939.64
2025-03-01,M,"M. (Meemu)",Resorts,122196.00,1876930.56
2025-03-01,M,"M. (Meemu)",Guesthouse,48.00,737.28
2025-03-01,Male,"Malé City",Hotels,68544.00,1053028.80
2025-03-01,Male,"Malé City",Guesthouse,131173.00,2014871.06
2025-03-01,Male,"Malé City",Vessels,1962.00,30152.46
2025-03-01,N,"N. (Noonu)",Resorts,863724.00,13272026.76
2025-03-01,N,"N. (Noonu)",Guesthouse,2896.00,44509.98
2025-03-01,R,"R. (Raa)",Resorts,1865569.00,28661912.35
2025-03-01,R,"R. (Raa)",Vessels,54.00,829.98
2025-03-01,S,"S. (Addu)",Resorts,237779.00,3652942.31
2025-03-01,S,"S. (Addu)",Guesthouse,78.00,1198.74
2025-03-01,Sh,"Sh. (Shaviyani)",Resorts,75738.00,1163687.46
2025-03-01,Th,"Th. (Thaa)",Resorts,18696.00,287357.52
2025-03-01,Th,"Th. (Thaa)",Guesthouse,6720.00,103278.66
2025-03-01,V,"V. (Vaavu)",Resorts,494616.00,7600691.76
2025-03-01,V,"V. (Vaavu)",Hotels,58716.00,902464.92
2025-03-01,V,"V. (Vaavu)",Guesthouse,122766.00,1886329.32
2025-04-01,AA,"AA. (Alif Alif)",Resorts,768888.00,11809127.52
2025-04-01,AA,"AA. (Alif Alif)",Guesthouse,80088.00,1230304.83
2025-04-01,AA,"AA. (Alif Alif)",Vessels,144.00,2213.28
2025-04-01,ADh,"ADh. (Alif Dhaal)",Resorts,1218040.00,18711290.36
2025-04-01,ADh,"ADh. (Alif Dhaal)",Hotels,28248.00,433889.28
2025-04-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,94904.00,1457954.67
2025-04-01,B,"B. (Baa)",Resorts,1033786.00,15880989.48
2025-04-01,B,"B. (Baa)",Hotels,92734.00,1424511.94
2025-04-01,B,"B. (Baa)",Guesthouse,59800.00,918716.68
2025-04-01,B,"B. (Baa)",Vessels,3582.00,55042.26
2025-04-01,Dh,"Dh. (Dhaalu)",Resorts,776239.00,11917215.33
2025-04-01,Dh,"Dh. (Dhaalu)",Guesthouse,18.00,276.48
2025-04-01,F,"F. (Faafu)",Resorts,10089.00,154967.04
2025-04-01,F,"F. (Faafu)",Guesthouse,2275.00,34945.32
2025-04-01,GA,"GA. (Gaafu Alif)",Resorts,194256.00,2983902.60
2025-04-01,GA,"GA. (Gaafu Alif)",Hotels,45096.00,692902.80
2025-04-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,165864.00,2546225.04
2025-04-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,474.00,7285.38
2025-04-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,7610.00,116904.24
2025-04-01,Gn,"Gn. (Fuvahmulah)",Vessels,144.00,2211.84
2025-04-01,HA,"HA. (Haa Alif)",Resorts,114192.00,1753558.56
2025-04-01,HA,"HA. (Haa Alif)",Guesthouse,9237.00,141867.54
2025-04-01,HDh,"HDh. (Haa Dhaalu)",Resorts,85745.00,1317133.25
2025-04-01,HDh,"HDh. (Haa Dhaalu)",Hotels,23460.00,360345.60
2025-04-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,3876.00,59552.28
2025-04-01,K,"K. (Kaafu)",Resorts,4838464.00,74316003.30
2025-04-01,K,"K. (Kaafu)",Guesthouse,526305.00,8085132.92
2025-04-01,L,"L. (Laamu)",Resorts,40572.00,623185.92
2025-04-01,L,"L. (Laamu)",Guesthouse,2405.00,36961.68
2025-04-01,Lh,"Lh. (Lhaviyani)",Resorts,1096548.00,16846843.80
2025-04-01,M,"M. (Meemu)",Resorts,98472.00,1512823.44
2025-04-01,M,"M. (Meemu)",Guesthouse,84.00,1291.08
2025-04-01,Male,"Malé City",Hotels,23766.00,365098.92
2025-04-01,Male,"Malé City",Guesthouse,91003.00,1397992.03
2025-04-01,Male,"Malé City",Vessels,1866.00,28662.81
2025-04-01,N,"N. (Noonu)",Resorts,852702.00,13091998.56
2025-04-01,N,"N. (Noonu)",Guesthouse,2946.00,45200.04
2025-04-01,R,"R. (Raa)",Resorts,1328059.00,20400696.30
2025-04-01,R,"R. (Raa)",Hotels,101724.00,1562480.64
2025-04-01,R,"R. (Raa)",Guesthouse,60.00,922.20
2025-04-01,S,"S. (Addu)",Resorts,41892.00,643461.12
2025-04-01,S,"S. (Addu)",Guesthouse,252.00,3871.14
2025-04-01,Sh,"Sh. (Shaviyani)",Resorts,61164.00,939854.52
2025-04-01,Sh,"Sh. (Shaviyani)",Guesthouse,1500.00,23031.60
2025-04-01,Th,"Th. (Thaa)",Resorts,53868.00,827696.76
2025-04-01,Th,"Th. (Thaa)",Guesthouse,10584.00,162609.36
2025-04-01,V,"V. (Vaavu)",Resorts,301872.00,4633544.88
2025-04-01,V,"V. (Vaavu)",Hotels,27960.00,428906.40
2025-04-01,V,"V. (Vaavu)",Guesthouse,61590.00,946151.22
2025-05-01,AA,"AA. (Alif Alif)",Resorts,709860.00,10909063.08
2025-05-01,AA,"AA. (Alif Alif)",Guesthouse,58480.00,898405.72
2025-05-01,AA,"AA. (Alif Alif)",Vessels,6.00,92.16
2025-05-01,ADh,"ADh. (Alif Dhaal)",Resorts,1341684.00,20616492.04
2025-05-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,51164.00,786136.78
2025-05-01,B,"B. (Baa)",Resorts,1011061.00,15536521.45
2025-05-01,B,"B. (Baa)",Guesthouse,30287.00,465462.21
2025-05-01,B,"B. (Baa)",Vessels,4164.00,63983.40
2025-05-01,Dh,"Dh. (Dhaalu)",Resorts,759626.00,11671034.75
2025-05-01,Dh,"Dh. (Dhaalu)",Guesthouse,1056.00,16220.58
2025-05-01,F,"F. (Faafu)",Guesthouse,348.00,5345.28
2025-05-01,GA,"GA. (Gaafu Alif)",Resorts,178488.00,2743360.56
2025-05-01,GA,"GA. (Gaafu Alif)",Hotels,20400.00,313344.00
2025-05-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,150176.00,2308205.12
2025-05-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,216.00,3319.92
2025-05-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,5628.00,86497.20
2025-05-01,HA,"HA. (Haa Alif)",Resorts,126372.00,1941566.04
2025-05-01,HA,"HA. (Haa Alif)",Guesthouse,2130.00,32730.30
2025-05-01,HDh,"HDh. (Haa Dhaalu)",Resorts,3264.00,50167.68
2025-05-01,HDh,"HDh. (Haa Dhaalu)",Hotels,11376.00,174735.36
2025-05-01,HDh,"HDh. (Haa Dhaalu)",Guesthouse,1392.00,21387.24
2025-05-01,K,"K. (Kaafu)",Resorts,4552375.00,69948834.59
2025-05-01,K,"K. (Kaafu)",Guesthouse,342702.00,5265804.49
2025-05-01,L,"L. (Laamu)",Resorts,62796.00,964546.56
2025-05-01,L,"L. (Laamu)",Guesthouse,2002.00,30750.72
2025-05-01,Lh,"Lh. (Lhaviyani)",Resorts,766896.00,11785121.76
2025-05-01,Lh,"Lh. (Lhaviyani)",Guesthouse,24.00,368.88
2025-05-01,M,"M. (Meemu)",Resorts,90084.00,1384591.08
2025-05-01,M,"M. (Meemu)",Guesthouse,924.00,14201.88
2025-05-01,Male,"Malé City",Hotels,32304.00,496445.52
2025-05-01,Male,"Malé City",Guesthouse,101049.00,1552585.16
2025-05-01,Male,"Malé City",Vessels,1542.00,23695.32
2025-05-01,N,"N. (Noonu)",Resorts,821550.00,12616393.24
2025-05-01,N,"N. (Noonu)",Guesthouse,1854.00,28495.98
2025-05-01,R,"R. (Raa)",Resorts,1318423.00,20260069.02
2025-05-01,S,"S. (Addu)",Resorts,23028.00,353940.36
2025-05-01,S,"S. (Addu)",Guesthouse,180.00,2765.04
2025-05-01,Sh,"Sh. (Shaviyani)",Resorts,73860.00,1134573.00
2025-05-01,Sh,"Sh. (Shaviyani)",Vessels,18.00,276.48
2025-05-01,Th,"Th. (Thaa)",Guesthouse,1788.00,27481.56
2025-05-01,V,"V. (Vaavu)",Resorts,264972.00,4072619.64
2025-05-01,V,"V. (Vaavu)",Hotels,27960.00,429745.20
2025-05-01,V,"V. (Vaavu)",Guesthouse,40584.00,623621.40
2025-06-01,AA,"AA. (Alif Alif)",Resorts,425292.00,6535691.16
2025-06-01,AA,"AA. (Alif Alif)",Guesthouse,15830.01,243251.80
2025-06-01,ADh,"ADh. (Alif Dhaal)",Resorts,926732.00,14241791.60
2025-06-01,ADh,"ADh. (Alif Dhaal)",Guesthouse,21160.82,325190.74
2025-06-01,B,"B. (Baa)",Resorts,520657.00,8001085.06
2025-06-01,B,"B. (Baa)",Hotels,39891.00,613124.67
2025-06-01,B,"B. (Baa)",Guesthouse,18539.00,284906.27
2025-06-01,B,"B. (Baa)",Vessels,672.00,10328.64
2025-06-01,Dh,"Dh. (Dhaalu)",Resorts,1074946.00,16521920.02
2025-06-01,Dh,"Dh. (Dhaalu)",Guesthouse,66.00,1012.44
2025-06-01,F,"F. (Faafu)",Guesthouse,1896.00,29141.52
2025-06-01,GA,"GA. (Gaafu Alif)",Resorts,163204.00,2508252.04
2025-06-01,GA,"GA. (Gaafu Alif)",Hotels,16608.00,254766.72
2025-06-01,GA,"GA. (Gaafu Alif)",Guesthouse,225.00,3458.25
2025-06-01,GDh,"GDh. (Gaafu Dhaalu)",Resorts,87024.00,1337558.88
2025-06-01,GDh,"GDh. (Gaafu Dhaalu)",Guesthouse,138.00,2121.06
2025-06-01,Gn,"Gn. (Fuvahmulah)",Guesthouse,2821.00,43343.98
